num_parts,num_edges,avg_degree,density,avg_edge_weight,set_num
1,0,0.0,0.0,0.0,1160-1
40,780,39.0,1.0,0.2782051282051282,116-1
1,0,0.0,0.0,0.0,1161-1
37,666,36.0,1.0,0.28003003003003,116-2
1,0,0.0,0.0,0.0,1162-1
1,0,0.0,0.0,0.0,1163-1
2,1,1.0,1.0,1.5,1164-1
1,0,0.0,0.0,0.0,1168-1
1,0,0.0,0.0,0.0,1169-1
2,1,1.0,1.0,1.0,1170-1
23,253,22.0,1.0,0.41857707509881426,117-1
2,1,1.0,1.0,0.1,1171-1
2,1,1.0,1.0,0.1,1172-1
2,1,1.0,1.0,1.5,1174-1
1,0,0.0,0.0,0.0,1175-1
3,3,2.0,1.0,0.5333333333333333,1176-1
19,171,18.0,1.0,0.19181286549707605,1177-1
1,0,0.0,0.0,0.0,1178-1
1,0,0.0,0.0,0.0,1179-1
16,120,15.0,1.0,0.24666666666666667,1180-1
30,435,29.0,1.0,0.356551724137931,118-1
15,105,14.0,1.0,0.25523809523809526,1181-1
17,136,16.0,1.0,0.4036764705882353,118-2
13,78,12.0,1.0,0.2730769230769231,1182-1
52,1326,51.0,1.0,0.27405731523378585,118-3
13,78,12.0,1.0,0.2205128205128205,1183-1
17,136,16.0,1.0,0.22205882352941175,1184-1
17,136,16.0,1.0,0.3139705882352941,1185-1
19,171,18.0,1.0,0.24678362573099416,1186-1
12,66,11.0,1.0,0.2742424242424243,1187-1
26,325,25.0,1.0,0.22184615384615386,1188-1
23,253,22.0,1.0,0.19051383399209487,1189-1
29,406,28.0,1.0,0.20960591133004927,1190-1
73,2628,72.0,1.0,0.22538051750380517,11905-1
26,325,25.0,1.0,0.21907692307692309,11908-1
37,666,36.0,1.0,0.25075075075075076,11909-1
54,1431,53.0,1.0,0.2693221523410203,119-1
34,561,33.0,1.0,0.30944741532976827,11910-1
25,300,24.0,1.0,0.19833333333333333,1191-1
33,528,32.0,1.0,0.2259469696969697,11912-1
86,3655,85.0,1.0,0.2249794801641587,1194-1
31,465,30.0,1.0,0.21913978494623657,1195-1
7,21,6.0,1.0,0.24761904761904763,1196-1
23,253,22.0,1.0,0.29011857707509886,1197-1
1,0,0.0,0.0,0.0,1197-2
34,561,33.0,1.0,0.24188948306595368,1198-1
40,780,39.0,1.0,0.2469230769230769,1199-1
1,0,0.0,0.0,0.0,1200-1
1,0,0.0,0.0,0.0,1200-2
1,0,0.0,0.0,0.0,1200M-1
32,496,31.0,1.0,0.3127016129032258,120-1
1,0,0.0,0.0,0.0,1202-1
4,6,3.0,1.0,1.0833333333333333,1203-1
3,3,2.0,1.0,1.1666666666666667,1204-1
43,903,42.0,1.0,0.27464008859357697,120438-1
1,0,0.0,0.0,0.0,1205-1
1,0,0.0,0.0,0.0,1206-1
1,0,0.0,0.0,0.0,1207-1
2,1,1.0,1.0,1.5,1208-1
3,3,2.0,1.0,1.5,1209-1
8,28,7.0,1.0,0.6785714285714286,12-1
3,3,2.0,1.0,0.2333333333333333,1210-1
9,36,8.0,1.0,0.4444444444444444,1210-2
9,36,8.0,1.0,0.38333333333333336,121-1
2,1,1.0,1.0,0.1,1211-1
9,36,8.0,1.0,0.5277777777777778,1211-2
3,3,2.0,1.0,0.8333333333333334,1212-1
9,36,8.0,1.0,0.48888888888888893,1212-2
3,3,2.0,1.0,1.5,1213-1
11,55,10.0,1.0,0.4963636363636364,1213-2
1,0,0.0,0.0,0.0,1214-1
6,15,5.0,1.0,1.1333333333333333,1214-2
1,0,0.0,0.0,0.0,1215-1
2,1,1.0,1.0,1.0,1215-2
2,1,1.0,1.0,1.5,1216-1
1,0,0.0,0.0,0.0,1216-2
6,15,5.0,1.0,0.9666666666666667,1217-1
1,0,0.0,0.0,0.0,1217-2
6,15,5.0,1.0,0.9666666666666667,1218-1
1,0,0.0,0.0,0.0,1218-2
6,15,5.0,1.0,0.9666666666666667,1219-1
1,0,0.0,0.0,0.0,1219-2
6,15,5.0,1.0,0.9666666666666667,1220-1
1,0,0.0,0.0,0.0,1220-2
29,406,28.0,1.0,0.3830049261083744,122-1
2,1,1.0,1.0,1.5,1221-1
1,0,0.0,0.0,0.0,1221-2
2,1,1.0,1.0,1.5,1222-1
1,0,0.0,0.0,0.0,1222-2
2,1,1.0,1.0,1.5,1223-1
2,1,1.0,1.0,1.0,1223-2
1,0,0.0,0.0,0.0,1223-3
2,1,1.0,1.0,1.5,1224-1
8,28,7.0,1.0,1.5,1224.1-1
8,28,7.0,1.0,1.5,1224-2
2,1,1.0,1.0,1.0,1224A-1
6,15,5.0,1.0,1.5,1225-1
5,10,4.0,1.0,0.63,1225-2
3,3,2.0,1.0,1.1666666666666667,1226-1
2,1,1.0,1.0,1.5,1226-2
7,21,6.0,1.0,0.9761904761904762,1227-1
2,1,1.0,1.0,1.5,1227-2
8,28,7.0,1.0,0.7142857142857143,1228-1
3,3,2.0,1.0,0.8333333333333334,1228-2
1,0,0.0,0.0,0.0,1229-1
1,0,0.0,0.0,0.0,12-3
1,0,0.0,0.0,0.0,1230-1
7,21,6.0,1.0,1.5,1230-2
13,78,12.0,1.0,0.4166666666666667,123-1
2,1,1.0,1.0,1.0,1231-1
10,45,9.0,1.0,1.5,1231-2
10,45,9.0,1.0,1.5,1231-3
6,15,5.0,1.0,0.7,1232-1
7,21,6.0,1.0,1.5,1233-1
1,0,0.0,0.0,0.0,1233-2
8,28,7.0,1.0,1.0357142857142858,1234-1
1,0,0.0,0.0,0.0,1234-3
8,28,7.0,1.0,0.6785714285714286,1235-1
3,3,2.0,1.0,0.5666666666666667,1235-2
2,1,1.0,1.0,1.0,1236-1
10,45,9.0,1.0,0.43777777777777777,1236-2
1,0,0.0,0.0,0.0,1236-3
19,171,18.0,1.0,0.4233918128654971,1237-1
4,6,3.0,1.0,0.3166666666666667,1239-1
6,15,5.0,1.0,0.7666666666666667,1239-2
4,6,3.0,1.0,1.5,1240-1
8,28,7.0,1.0,1.5,1240-2
16,120,15.0,1.0,0.33,124-1
4,6,3.0,1.0,0.7666666666666666,1241-1
8,28,7.0,1.0,1.5,1241-2
3,3,2.0,1.0,0.10000000000000002,1242-1
5,10,4.0,1.0,1.5,1242-2
1,0,0.0,0.0,0.0,1242D-1
6,15,5.0,1.0,0.8266666666666667,1243-1
1,0,0.0,0.0,0.0,1244-1
2,1,1.0,1.0,1.5,1245-1
3,3,2.0,1.0,0.5333333333333333,1245-2
18,153,17.0,1.0,0.25163398692810457,1246-1
16,120,15.0,1.0,0.2733333333333333,1247-1
3,3,2.0,1.0,0.5,1247-2
20,190,19.0,1.0,0.21210526315789477,1248-1
6,15,5.0,1.0,1.5,1248-2
13,78,12.0,1.0,0.24743589743589745,1249-1
18,153,17.0,1.0,0.2888888888888889,1250-1
10,45,9.0,1.0,0.33111111111111113,125-1
16,120,15.0,1.0,0.20583333333333337,1251-1
25,300,24.0,1.0,0.39033333333333337,125-2
50,1225,49.0,1.0,0.2319183673469388,1252-1
47,1081,46.0,1.0,0.2509713228492137,1253-1
78,3003,77.0,1.0,0.2007992007992008,1254-1
59,1711,58.0,1.0,0.22594973699590884,1255-1
71,2485,70.0,1.0,0.23806841046277666,1256-1
16,120,15.0,1.0,0.35583333333333333,1257-1
14,91,13.0,1.0,0.30109890109890114,1258-1
15,105,14.0,1.0,0.3685714285714286,1259-1
14,91,13.0,1.0,0.27582417582417584,1260-1
1,0,0.0,0.0,0.0,1260-2
18,153,17.0,1.0,0.4725490196078431,126-1
16,120,15.0,1.0,0.3908333333333333,1263-1
12,66,11.0,1.0,0.3196969696969697,1264-1
16,120,15.0,1.0,0.26,1265-1
15,105,14.0,1.0,0.25523809523809526,1266-1
1,0,0.0,0.0,0.0,1267-1
15,105,14.0,1.0,0.3685714285714286,1268-1
15,105,14.0,1.0,0.24761904761904763,1269-1
4,6,3.0,1.0,1.0,1270-2
39,741,38.0,1.0,0.2669365721997301,127-1
25,300,24.0,1.0,0.19233333333333336,1271-1
6,15,5.0,1.0,1.5,1271-2
14,91,13.0,1.0,0.22527472527472528,1272-1
12,66,11.0,1.0,0.2287878787878788,1273-1
16,120,15.0,1.0,0.23916666666666667,1274-1
13,78,12.0,1.0,0.22820512820512823,1275-1
19,171,18.0,1.0,0.24035087719298245,1276-1
17,136,16.0,1.0,0.21323529411764705,1277-1
19,171,18.0,1.0,0.24561403508771928,1278-1
16,120,15.0,1.0,0.2116666666666667,1279-1
22,231,21.0,1.0,0.22467532467532467,1280-1
16,120,15.0,1.0,0.3491666666666667,128-1
20,190,19.0,1.0,0.20842105263157895,1281-1
15,105,14.0,1.0,0.41904761904761906,128-2
14,91,13.0,1.0,0.22527472527472528,1282-1
20,190,19.0,1.0,0.39789473684210525,128-3
12,66,11.0,1.0,0.2287878787878788,1283-1
16,120,15.0,1.0,0.24500000000000002,1284-1
16,120,15.0,1.0,0.25,1285-1
14,91,13.0,1.0,0.2230769230769231,1286-1
13,78,12.0,1.0,0.2846153846153846,1287-1
18,153,17.0,1.0,0.30457516339869284,1288-1
17,136,16.0,1.0,0.20955882352941177,1289-1
15,105,14.0,1.0,0.319047619047619,1290-1
16,120,15.0,1.0,0.3733333333333333,1291-1
16,120,15.0,1.0,0.3358333333333334,1292-1
11,55,10.0,1.0,0.2672727272727273,1293-1
24,276,23.0,1.0,0.21594202898550724,1294-1
25,300,24.0,1.0,0.20299999999999999,1295-1
19,171,18.0,1.0,0.2216374269005848,1296-1
23,253,22.0,1.0,0.24584980237154153,1297-1
6,15,5.0,1.0,0.39333333333333337,1298-10
6,15,5.0,1.0,0.18666666666666665,1298-11
7,21,6.0,1.0,0.26666666666666666,1298-12
8,28,7.0,1.0,0.31428571428571433,1298-13
5,10,4.0,1.0,0.77,1298-14
7,21,6.0,1.0,0.21904761904761902,1298-15
5,10,4.0,1.0,0.24,1298-16
7,21,6.0,1.0,0.26666666666666666,1298-17
6,15,5.0,1.0,0.6666666666666666,1298-18
5,10,4.0,1.0,0.27999999999999997,1298-19
7,21,6.0,1.0,0.30952380952380953,1298-2
6,15,5.0,1.0,0.21333333333333335,1298-20
9,36,8.0,1.0,0.43333333333333335,1298-21
6,15,5.0,1.0,0.38,1298-22
9,36,8.0,1.0,0.3027777777777778,1298-23
7,21,6.0,1.0,0.24761904761904763,1298-24
7,21,6.0,1.0,0.3476190476190476,1298-25
5,10,4.0,1.0,0.77,1298-3
7,21,6.0,1.0,0.24761904761904763,1298-4
7,21,6.0,1.0,0.4904761904761905,1298-5
10,45,9.0,1.0,0.32222222222222224,1298-6
7,21,6.0,1.0,0.3190476190476191,1298-7
7,21,6.0,1.0,0.3523809523809524,1298-8
7,21,6.0,1.0,0.1619047619047619,1298-9
7,21,6.0,1.0,0.5666666666666667,1300-1
8,28,7.0,1.0,0.39285714285714285,130-1
13,78,12.0,1.0,0.5820512820512821,1306-1
12,66,11.0,1.0,0.2681818181818182,1307-1
12,66,11.0,1.0,0.5257575757575758,1308-1
14,91,13.0,1.0,0.6098901098901099,1309-1
6,15,5.0,1.0,0.36666666666666664,13-1
25,300,24.0,1.0,0.5333333333333333,1310-1
14,91,13.0,1.0,0.37032967032967035,131-1
2,1,1.0,1.0,1.5,1314-1
1,0,0.0,0.0,0.0,1315-1
1,0,0.0,0.0,0.0,1316-1
1,0,0.0,0.0,0.0,1317-1
3,3,2.0,1.0,1.5,1318-1
2,1,1.0,1.0,1.5,1319-1
10,45,9.0,1.0,0.43333333333333335,13-2
2,1,1.0,1.0,1.5,1320-1
21,210,20.0,1.0,0.2842857142857143,132-1
2,1,1.0,1.0,1.0,1321-1
21,210,20.0,1.0,0.3085714285714286,132-2
3,3,2.0,1.0,0.5333333333333333,1322-1
3,3,2.0,1.0,1.1666666666666667,1323-1
4,6,3.0,1.0,1.5,1324-1
3,3,2.0,1.0,1.5,1325-1
2,1,1.0,1.0,1.5,1326-1
2,1,1.0,1.0,1.5,1327-1
2,1,1.0,1.0,1.5,1328-1
2,1,1.0,1.0,0.5,1329-1
2,1,1.0,1.0,1.5,13-3
2,1,1.0,1.0,0.1,1330-1
24,276,23.0,1.0,0.5840579710144927,133-1
2,1,1.0,1.0,1.0,1331-1
2,1,1.0,1.0,1.0,1332-1
2,1,1.0,1.0,1.0,1333-1
1,0,0.0,0.0,0.0,1334-1
1,0,0.0,0.0,0.0,1335-1
1,0,0.0,0.0,0.0,1336-1
2,1,1.0,1.0,1.5,1337-1
5,10,4.0,1.0,0.9099999999999999,1338-1
3,3,2.0,1.0,0.5666666666666667,1339-1
2,1,1.0,1.0,0.5,1340-1
20,190,19.0,1.0,0.27842105263157896,134-1
1,0,0.0,0.0,0.0,1341-1
20,190,19.0,1.0,0.3168421052631579,134-2
2,1,1.0,1.0,0.1,1342-1
2,1,1.0,1.0,0.1,1343-1
2,1,1.0,1.0,0.1,1344-1
7,21,6.0,1.0,0.5904761904761905,1345-1
1,0,0.0,0.0,0.0,1346-1
5,10,4.0,1.0,0.8300000000000001,1347-1
1,0,0.0,0.0,0.0,1348-1
154,11781,153.0,1.0,0.20106951871657755,1349-1
28,378,27.0,1.0,0.38095238095238093,135-1
98,4753,97.0,1.0,0.19602356406480118,1351-1
91,4095,90.0,1.0,0.21147741147741148,1352-1
76,2850,75.0,1.0,0.19957894736842108,1353-1
48,1128,47.0,1.0,0.23882978723404258,1354-1
38,703,37.0,1.0,0.21280227596017068,1355-1
22,231,21.0,1.0,0.2930735930735931,1356-1
17,136,16.0,1.0,0.2073529411764706,1357-1
19,171,18.0,1.0,0.22690058479532163,1360-1
19,171,18.0,1.0,0.5175438596491229,136-1
13,78,12.0,1.0,0.23717948717948717,1361-1
19,171,18.0,1.0,0.21871345029239767,1362-1
16,120,15.0,1.0,0.29083333333333333,1363-1
63,1953,62.0,1.0,0.2144905273937532,1370-1
20,190,19.0,1.0,0.3368421052631579,137-1
90,4005,89.0,1.0,0.22706616729088638,1371-1
13,78,12.0,1.0,0.40769230769230763,137-2
36,630,35.0,1.0,0.22714285714285717,1374-1
94,4371,93.0,1.0,0.19645390070921986,1376-1
59,1711,58.0,1.0,0.19760374050263005,1380-1
29,406,28.0,1.0,0.3544334975369458,138-1
89,3916,88.0,1.0,0.21381511746680287,1381-1
153,11628,152.0,1.0,0.21287409700722396,1382-1
32,496,31.0,1.0,0.25161290322580643,1383-1
10,45,9.0,1.0,1.0333333333333334,1385-1
12,66,11.0,1.0,1.0454545454545454,1386-1
7,21,6.0,1.0,1.0952380952380953,1388-1
7,21,6.0,1.0,1.1666666666666667,1389-1
7,21,6.0,1.0,1.0952380952380953,1390-1
5,10,4.0,1.0,1.05,139-1
7,21,6.0,1.0,1.0952380952380953,1391-1
7,21,6.0,1.0,1.0952380952380953,1392-1
7,21,6.0,1.0,1.0952380952380953,1393-1
5,10,4.0,1.0,1.05,139A-1
35,595,34.0,1.0,0.27596638655462186,140-1
29,406,28.0,1.0,0.33620689655172414,140-2
8,28,7.0,1.0,0.5678571428571428,14-1
30,435,29.0,1.0,0.4057471264367816,1411-1
18,153,17.0,1.0,0.2261437908496732,1413-1
16,120,15.0,1.0,0.24666666666666667,1414-1
17,136,16.0,1.0,0.19926470588235298,1415-1
16,120,15.0,1.0,0.24333333333333332,1416-1
15,105,14.0,1.0,0.34952380952380957,1417-1
15,105,14.0,1.0,0.34952380952380957,1417-2
14,91,13.0,1.0,0.33186813186813185,1418-1
16,120,15.0,1.0,0.35833333333333334,1419-1
16,120,15.0,1.0,0.3483333333333334,1420-1
19,171,18.0,1.0,0.22690058479532163,1421-1
13,78,12.0,1.0,0.23717948717948717,1422-1
19,171,18.0,1.0,0.2023391812865497,1423-1
16,120,15.0,1.0,0.29083333333333333,1424-1
18,153,17.0,1.0,0.28300653594771247,1425-1
17,136,16.0,1.0,0.2786764705882353,1426-1
18,153,17.0,1.0,0.25882352941176473,1427-1
15,105,14.0,1.0,0.2419047619047619,1428-1
11,55,10.0,1.0,0.22181818181818183,1428-2
12,66,11.0,1.0,0.23484848484848486,1429-1
12,66,11.0,1.0,0.23484848484848486,1429-2
9,36,8.0,1.0,0.20277777777777778,1430-1
10,45,9.0,1.0,0.24888888888888888,1430-2
18,153,17.0,1.0,0.4091503267973856,1431-1
17,136,16.0,1.0,0.5051470588235294,1432-1
17,136,16.0,1.0,0.41764705882352937,1433-1
15,105,14.0,1.0,0.34380952380952384,1434-1
6,15,5.0,1.0,0.12666666666666668,1435-1
11,55,10.0,1.0,0.22363636363636366,1436-1
11,55,10.0,1.0,0.2890909090909091,1437-1
1,0,0.0,0.0,0.0,14-4
6,15,5.0,1.0,0.39333333333333337,1441-1
26,325,25.0,1.0,0.36430769230769233,145-1
28,378,27.0,1.0,0.27989417989417986,146-1
19,171,18.0,1.0,0.26900584795321636,1461-1
17,136,16.0,1.0,0.35441176470588237,1462-1
18,153,17.0,1.0,0.234640522875817,1463-1
15,105,14.0,1.0,0.22952380952380955,1464-1
19,171,18.0,1.0,0.2760233918128655,1467-1
19,171,18.0,1.0,0.2754385964912281,1468-1
17,136,16.0,1.0,0.5294117647058824,1469-1
14,91,13.0,1.0,0.3076923076923077,1470-1
28,378,27.0,1.0,0.291005291005291,147-1
116,6670,115.0,1.0,0.23961019490254873,1472-1
16,120,15.0,1.0,0.29250000000000004,1474-1
63,1953,62.0,1.0,0.23819764464925755,1475-1
25,300,24.0,1.0,0.2753333333333333,1477-1
21,210,20.0,1.0,0.2561904761904762,1478-1
19,171,18.0,1.0,0.29239766081871343,1479-1
22,231,21.0,1.0,0.24935064935064935,1480-1
40,780,39.0,1.0,0.31487179487179484,148-1
22,231,21.0,1.0,0.2974025974025974,1481-1
74,2701,73.0,1.0,0.21695668271010737,1484-1
69,2346,68.0,1.0,0.23934356351236147,1489-1
76,2850,75.0,1.0,0.23340350877192984,1490-1
47,1081,46.0,1.0,0.25254394079555964,149-1
20,190,19.0,1.0,0.27263157894736845,1491-1
19,171,18.0,1.0,0.2298245614035088,1492-1
10,45,9.0,1.0,0.4466666666666667,1495-1
27,351,26.0,1.0,0.32763532763532766,1496-1
57,1596,56.0,1.0,0.249937343358396,1497-1
31,465,30.0,1.0,0.37827956989247313,1498-1
43,903,42.0,1.0,0.31572535991140643,1499-1
2,1,1.0,1.0,0.1,150-1
13,78,12.0,1.0,0.5948717948717949,15-1
3,3,2.0,1.0,0.5666666666666667,151-1
2,1,1.0,1.0,0.1,1512-1
19,171,18.0,1.0,0.27134502923976606,1512-2
2,1,1.0,1.0,0.1,1513-1
17,136,16.0,1.0,0.31470588235294117,1513-2
13,78,12.0,1.0,0.41538461538461535,1514-1
14,91,13.0,1.0,0.24835164835164836,1516-1
22,231,21.0,1.0,0.3186147186147186,1517-1
39,741,38.0,1.0,0.2677462887989204,1518-1
13,78,12.0,1.0,0.3576923076923077,15-2
43,903,42.0,1.0,0.28981173864894794,1520-1
6,15,5.0,1.0,0.30666666666666664,152-1
10,45,9.0,1.0,0.4755555555555555,1521-1
17,136,16.0,1.0,0.35514705882352937,1522-1
8,28,7.0,1.0,0.5785714285714285,1523-1
15,105,14.0,1.0,0.319047619047619,1524-1
51,1275,50.0,1.0,0.27694117647058825,1525-1
43,903,42.0,1.0,0.2826135105204873,1526-1
16,120,15.0,1.0,0.35500000000000004,1528-1
6,15,5.0,1.0,0.2733333333333333,153-1
3,3,2.0,1.0,0.5666666666666667,154-1
11,55,10.0,1.0,0.9218181818181819,1544-1
15,105,14.0,1.0,0.42952380952380953,1545-1
19,171,18.0,1.0,0.3304093567251462,1546-1
41,820,40.0,1.0,0.2984146341463415,1547-1
52,1326,51.0,1.0,0.3668174962292609,1548-1
23,253,22.0,1.0,0.3671936758893281,1549-1
13,78,12.0,1.0,0.45641025641025645,1550-1
3,3,2.0,1.0,0.5666666666666667,155-1
5,10,4.0,1.0,0.64,1551-1
11,55,10.0,1.0,0.3181818181818182,1551-2
69,2346,68.0,1.0,0.23572037510656438,1552-1
14,91,13.0,1.0,0.38461538461538464,1552-2
38,703,37.0,1.0,0.5987197724039829,1554-1
11,55,10.0,1.0,0.48363636363636364,1555-1
16,120,15.0,1.0,0.4166666666666667,1555-2
1,0,0.0,0.0,0.0,1556-1
20,190,19.0,1.0,0.2363157894736842,1557-1
31,465,30.0,1.0,0.27999999999999997,1558-1
20,190,19.0,1.0,0.25315789473684214,1560-1
14,91,13.0,1.0,0.41208791208791207,1560-2
6,15,5.0,1.0,0.7533333333333334,1560-3
4,6,3.0,1.0,0.48333333333333334,156-1
19,171,18.0,1.0,0.2619883040935672,1561-1
19,171,18.0,1.0,0.29649122807017547,1561-2
2,1,1.0,1.0,0.1,156-2
19,171,18.0,1.0,0.29005847953216374,1562-1
10,45,9.0,1.0,0.4,1562-2
20,190,19.0,1.0,0.4226315789473684,1562-3
20,190,19.0,1.0,0.28157894736842104,1563-1
3,3,2.0,1.0,0.5666666666666667,157-1
4,6,3.0,1.0,0.31666666666666665,157-2
37,666,36.0,1.0,0.26441441441441443,1572-1
18,153,17.0,1.0,0.38431372549019605,157-3
24,276,23.0,1.0,0.49202898550724644,1575-1
46,1035,45.0,1.0,0.3088888888888889,1575-2
26,325,25.0,1.0,0.2781538461538462,1577-1
39,741,38.0,1.0,0.29379217273954117,1580-1
26,325,25.0,1.0,0.5781538461538461,1580-2
4,6,3.0,1.0,0.6333333333333333,158-1
33,528,32.0,1.0,0.6410984848484849,1581-1
46,1035,45.0,1.0,0.29690821256038646,1581-2
74,2701,73.0,1.0,0.26808589411329137,1584-1
8,28,7.0,1.0,0.5678571428571428,1588-1
73,2628,72.0,1.0,0.25315829528158296,1589-1
70,2415,69.0,1.0,0.23556935817805383,1589-2
70,2415,69.0,1.0,0.24351966873706005,1590-2
3,3,2.0,1.0,0.5666666666666667,159-1
17,136,16.0,1.0,0.3779411764705882,1591-1
95,4465,94.0,1.0,0.26976483762597986,1592-1
96,4560,95.0,1.0,0.26668859649122806,1592-2
84,3486,83.0,1.0,0.3046471600688468,1593-1
30,435,29.0,1.0,0.2942528735632184,1596-1
15,105,14.0,1.0,0.3104761904761905,1598-1
25,300,24.0,1.0,0.31633333333333336,1599-1
2,1,1.0,1.0,1.5,160-1
39,741,38.0,1.0,0.2951417004048583,1601-1
4,6,3.0,1.0,0.7666666666666666,1602-1
5,10,4.0,1.0,0.9400000000000001,1603-1
4,6,3.0,1.0,1.0,1604-1
4,6,3.0,1.0,0.7000000000000001,1605-1
10,45,9.0,1.0,0.36,1606-1
13,78,12.0,1.0,0.39487179487179486,1607-1
16,120,15.0,1.0,0.38416666666666666,1608-1
14,91,13.0,1.0,0.47472527472527476,1609-1
5,10,4.0,1.0,0.22000000000000003,16-1
14,91,13.0,1.0,0.37362637362637363,1610-1
19,171,18.0,1.0,0.6046783625730995,1610-2
6,15,5.0,1.0,0.64,161-1
14,91,13.0,1.0,0.31758241758241756,1611-1
18,153,17.0,1.0,0.4333333333333333,1611-2
20,190,19.0,1.0,0.2831578947368421,1612-1
28,378,27.0,1.0,0.27539682539682536,1613-1
22,231,21.0,1.0,0.2805194805194805,1617-1
24,276,23.0,1.0,0.29782608695652174,1619-1
21,210,20.0,1.0,0.27714285714285714,1620-1
59,1711,58.0,1.0,0.24850964348334306,1620-2
36,630,35.0,1.0,0.38063492063492066,162-1
49,1176,48.0,1.0,0.2953231292517007,1621-1
16,120,15.0,1.0,0.24666666666666667,1624-1
15,105,14.0,1.0,0.38,1625-1
15,105,14.0,1.0,0.41238095238095235,1626-1
15,105,14.0,1.0,0.4247619047619048,1627-1
14,91,13.0,1.0,0.3791208791208791,1628-1
18,153,17.0,1.0,0.24901960784313726,1630-1
38,703,37.0,1.0,0.2716927453769559,163-1
14,91,13.0,1.0,0.4010989010989011,1631-1
19,171,18.0,1.0,0.28421052631578947,1632-1
15,105,14.0,1.0,0.3523809523809524,1633-1
22,231,21.0,1.0,0.29134199134199135,1636-1
29,406,28.0,1.0,0.27068965517241383,1637-1
43,903,42.0,1.0,0.2905869324473976,1638-1
57,1596,56.0,1.0,0.28840852130325817,1639-1
27,351,26.0,1.0,0.31880341880341884,164-1
10,45,9.0,1.0,0.3333333333333333,1642-1
10,45,9.0,1.0,0.3711111111111111,1642-2
11,55,10.0,1.0,0.30727272727272725,1643-1
10,45,9.0,1.0,0.37333333333333335,1644-1
10,45,9.0,1.0,0.35555555555555557,1644-2
11,55,10.0,1.0,0.4727272727272727,1645-1
10,45,9.0,1.0,0.5311111111111111,1646-1
10,45,9.0,1.0,0.5311111111111111,1646-2
7,21,6.0,1.0,0.3523809523809524,1647-1
9,36,8.0,1.0,0.36944444444444446,1648-1
10,45,9.0,1.0,0.36,1649-1
10,45,9.0,1.0,0.33111111111111113,1649-2
21,210,20.0,1.0,0.3557142857142857,1650-1
38,703,37.0,1.0,0.2516358463726885,165-1
8,28,7.0,1.0,0.40714285714285714,1651-1
48,1128,47.0,1.0,0.30026595744680856,1651-2
20,190,19.0,1.0,0.3621052631578947,1652-1
40,780,39.0,1.0,0.5375641025641026,1655-1
82,3321,81.0,1.0,0.2414935260463716,1656-1
30,435,29.0,1.0,0.56,1656-2
34,561,33.0,1.0,0.5885918003565063,1658-1
40,780,39.0,1.0,0.32282051282051283,1660-1
17,136,16.0,1.0,0.2625,166-1
44,946,43.0,1.0,0.27716701902748414,1661-2
58,1653,57.0,1.0,0.2854204476709014,1662-1
28,378,27.0,1.0,0.26693121693121696,1663-1
42,861,41.0,1.0,0.25005807200929153,1665-1
26,325,25.0,1.0,0.23261538461538458,1666-1
7,21,6.0,1.0,0.719047619047619,1668-1
8,28,7.0,1.0,0.5678571428571428,1670-1
37,666,36.0,1.0,0.33183183183183185,167-1
11,55,10.0,1.0,0.4527272727272727,1676-1
14,91,13.0,1.0,0.46153846153846156,1677-1
19,171,18.0,1.0,0.32631578947368417,1678-1
17,136,16.0,1.0,0.2977941176470588,1679-1
36,630,35.0,1.0,0.30968253968253967,1680-1
114,6441,113.0,1.0,0.23951249805930758,1682-1
103,5253,102.0,1.0,0.270873786407767,1687-1
30,435,29.0,1.0,0.27999999999999997,1688-1
18,153,17.0,1.0,0.265359477124183,1690-1
14,91,13.0,1.0,0.34615384615384615,1693-1
17,136,16.0,1.0,0.35441176470588237,1694-1
18,153,17.0,1.0,0.234640522875817,1695-1
15,105,14.0,1.0,0.22952380952380955,1696-1
11,55,10.0,1.0,0.5472727272727272,1698-1
26,325,25.0,1.0,0.25046153846153846,1699-1
11,55,10.0,1.0,0.5127272727272727,1-7
21,210,20.0,1.0,0.4080952380952381,170-1
12,66,11.0,1.0,0.37727272727272726,1701-1
33,528,32.0,1.0,0.2490530303030303,1702-1
26,325,25.0,1.0,0.3046153846153846,1703-1
31,465,30.0,1.0,0.2812903225806452,1704-1
29,406,28.0,1.0,0.24507389162561577,1705-1
74,2701,73.0,1.0,0.26978896704924105,1708-1
18,153,17.0,1.0,0.23725490196078433,1710-1
28,378,27.0,1.0,0.4433862433862434,171-1
17,136,16.0,1.0,0.2801470588235294,1711-1
16,120,15.0,1.0,0.35583333333333333,1712-1
14,91,13.0,1.0,0.26593406593406593,1713-1
18,153,17.0,1.0,0.31895424836601305,1714-1
10,45,9.0,1.0,1.0666666666666667,1715-1
10,45,9.0,1.0,1.1,1715-2
25,300,24.0,1.0,0.28733333333333333,1716-1
34,561,33.0,1.0,0.2944741532976827,1719-1
5,10,4.0,1.0,0.5,1724-1
4,6,3.0,1.0,0.7666666666666666,1725-1
3,3,2.0,1.0,0.4000000000000001,1726-1
4,6,3.0,1.0,0.7666666666666666,1727-1
39,741,38.0,1.0,0.24493927125506074,1728-1
18,153,17.0,1.0,0.23725490196078433,1730-1
17,136,16.0,1.0,0.2801470588235294,1731-1
16,120,15.0,1.0,0.35583333333333333,1732-1
14,91,13.0,1.0,0.26593406593406593,1733-1
16,120,15.0,1.0,0.25416666666666665,1736-1
